item_name,shop_name,city,address,price,category,lat,lon
Fish sauce,Annam Gourmet,Ho Chi Minh City,"41A, Thảo Điền",76000,supermarket,10.80503131,106.7362474
Cosmetic,Unknown Shop,Ho Chi Minh City,,335000,mall,10.9838967,106.579754
Headphones,Thế Giới Di Động,Ho Chi Minh City,"54-56, Đường số 7, Thành phố Hồ Chí Minh, 70000",477000,electronics,10.75187122,106.6183317
Bottle of water,Circle K,Ho Chi Minh City,"44, Cửu Long, Quận 10, Ho Chi Minh City, 700000",183000,convenience,10.78151026,106.6623901
,Kisnac,Ho Chi Minh City,"456A, Nguyễn Thị Minh Khai, Quận 3",268000,snack,10.76847117,106.6841725
Bluetooth speaker,Điện máy Xanh,Ho Chi Minh City,"Tỉnh lộ 52, Thành phố Bà Rịa, 78000",80000,electronics,10.52139117,107.2045639
Cosmetic,Trung tâm Thương Mại An Đông Plaza,Ho Chi Minh City,,372000,mall,10.75784071,106.6733104
,Matsukiyo,Ho Chi Minh City,,224000,cosmetics,10.7403476,106.6787237
Fish sauce,WinMart,Ho Chi Minh City,,112000,supermarket,10.74396841,106.7325726
Car battery,Garage Kiên Bảo,Ho Chi Minh City,"45, Đường Số 66",232000,car_repair,10.81383161,106.728187
Snack,Bách Hóa XANH,Ho Chi Minh City,,144000,convenience,11.05577822,106.6295098
Snack,Bách Hóa XANH,Ho Chi Minh City,1/44A1,190000,convenience,10.8277212,106.6269144
,Mộc Hoa Tràm,Ho Chi Minh City,"1B, Đường Bà Triệu",259000,herbalist,10.75716974,106.6626279
,Unknown Shop,Ho Chi Minh City,"1N, Đường Bà Triệu",318000,dry_cleaning,10.75708873,106.6622371
Bottle of water,Circle K,Ho Chi Minh City,"9, Đường Nguyễn Kim",128000,convenience,10.75691068,106.6628743
Canvas art,Thành Đạt,Ho Chi Minh City,"149, Đường Nguyễn Chí Thanh",483000,car_parts,10.75917134,106.6663132
Painting,Văn Thới,Ho Chi Minh City,"147, Đường Nguyễn Chí Thanh",257000,car_parts,10.75914056,106.6663597
Canvas art,Wrap Việt,Ho Chi Minh City,"137D, Đường Nguyễn Chí Thanh",332000,car_parts,10.75925646,106.6666648
,Hoàng Đạt,Ho Chi Minh City,"135D, Đường Nguyễn Chí Thanh",312000,yes,10.75934775,106.6671017
,Dụng cụ xét nghiệm Hoàng Long,Ho Chi Minh City,"135C, Đường Nguyễn Chí Thanh",414000,medical_supply,10.75935525,106.6671382
Canvas art,Kim Thành,Ho Chi Minh City,"135E, Đường Nguyễn Chí Thanh",323000,motorcycle_parts,10.75934005,106.6670653
Sculpture,Kim Thành,Ho Chi Minh City,"135F, Đường Nguyễn Chí Thanh",231000,motorcycle_parts,10.75933255,106.6670288
Sculpture,Khanh Chế Tem Xe,Ho Chi Minh City,"135H-137, Đường Nguyễn Chí Thanh",183000,car_parts,10.75931347,106.6669377
,Minh Phước,Ho Chi Minh City,"137A, Đường Nguyễn Chí Thanh",306000,copyshop,10.75929445,106.6668466
Cappuccino,Hè,Ho Chi Minh City,"137B, Đường Nguyễn Chí Thanh",137000,coffee,10.75928691,106.6668098
Sculpture,Ân Decal,Ho Chi Minh City,"135A, Đường Nguyễn Chí Thanh",189000,car_parts,10.75937045,106.6672111
Brake lever,Hoàng Gia,Ho Chi Minh City,"135, Đường Nguyễn Chí Thanh",364000,motorcycle_repair,10.75937914,106.6672524
,Siêu thị Phật giáo Trang Nhã,Ho Chi Minh City,"528-530, Đường Ngô Gia Tự",56000,interior_decoration,10.75856871,106.6676791
Badminton racket,Billards Hưng Phát,Ho Chi Minh City,"526, Đường Ngô Gia Tự",68000,sports,10.7586129,106.6677122
,Siêu thị Phật giáo Trang Nhã,Ho Chi Minh City,"522-524, Đường Ngô Gia Tự",226000,interior_decoration,10.7586632,106.6677499
Coffee cup,The Wall Coffee,Ho Chi Minh City,"520, Đường Ngô Gia Tự",337000,coffee,10.75877514,106.6678012
,Siêu thị Phật giáo Phước Tịnh,Ho Chi Minh City,"506, Đường Ngô Gia Tự",315000,interior_decoration,10.75903207,106.6679747
,Siêu thị Phật giáo Trang Nhã,Ho Chi Minh City,"504, Đường Ngô Gia Tự",399000,interior_decoration,10.75903797,106.6680725
Mouse,Tiến Thịnh,Ho Chi Minh City,"133/5, Đường Nguyễn Chí Thanh",307000,computer,10.75920313,106.6674355
Canvas art,Unknown Shop,Ho Chi Minh City,"133F, Đường Nguyễn Chí Thanh",419000,car_parts,10.75942483,106.6674751
Bracelet,Dương Linh Luxury,Ho Chi Minh City,"133D, Đường Nguyễn Chí Thanh",146000,jewelry,10.75943982,106.6675471
Milk tea,CoTeMi,Ho Chi Minh City,"133B, Đường Nguyễn Chí Thanh",63000,tea,10.75945497,106.6676201
Soft drink,GS25,Ho Chi Minh City,"133A, Đường Nguyễn Chí Thanh",146000,convenience,10.75946511,106.6676687
Motorbike helmet,Thiên Bảo,Ho Chi Minh City,"127, Đường Nguyễn Chí Thanh",162000,motorcycle_repair,10.75958834,106.6683047
,Rau mầm Bình An,Tay Ninh Province,,288000,yes,10.5358358,106.4046908
Wooden chair,Cơ Sở Sản Xuất Trang Trí Nội Thất Hải Minh,Tay Ninh Province,,308000,furniture,10.5330071,106.4202685
Smartphone,Đại Lý Viettel,Tay Ninh Province,,419000,mobile_phone,10.5379441,106.4054719
Headphones,Tiệm Điện Mười Tính,Tay Ninh Province,,423000,electronics,10.5377531,106.4126336
Motorbike helmet,Sửa Xe Lạc,Tay Ninh Province,,338000,motorcycle,10.5136576,106.4635371
Contact lens,Đồng hồ mắt kính Tám Nhân,Tay Ninh Province,,374000,optician,10.5434135,106.3980055
,Cửa Hàng Vẽ Quảng Cáo Thành Tiến,Tay Ninh Province,,98000,advertising_graphic,10.5376608,106.4211787
Motorbike helmet,Unknown Shop,Tay Ninh Province,,251000,motorcycle_repair,10.5295775,106.4350247
,Nhà May Hạnh,Tay Ninh Province,,326000,tailor,10.5394669,106.4074304
,Thức Ăn Gia Súc Gia Cầm Tùng Giang,Tay Ninh Province,,162000,garden_centre,10.517505,106.4591948
Hairbrush,Unknown Shop,Tay Ninh Province,,392000,hairdresser,10.5403355,106.4040393
Lipstick,Thanh Thúy Cắt Tóc Làm Móng,Tay Ninh Province,,344000,beauty,10.5264289,106.4220764
Smartphone,Điện Thoại Quỳnh Châu,Tay Ninh Province,,172000,mobile_phone,10.5390809,106.409075
Perfume,Thẩm Mỹ Thanh Hồng,Tay Ninh Province,,293000,beauty,10.5370189,106.4129365
Shampoo,Hớt Tóc,Tay Ninh Province,,434000,hairdresser,10.5264011,106.4471741
Glasses frame,Mắt Kính Tân An,Tay Ninh Province,,283000,optician,10.5365087,106.4065971
Wardrobe,Tiệm Nhôm Kính Cao Cấp Thanh Tâm,Tay Ninh Province,,375000,furniture,10.5272028,106.4200824
T-shirt,Cho Thuê Áo Cưới,Tay Ninh Province,,276000,clothes,10.5104831,106.4682041
Perfume,Salon Tóc và Spa Mỹ Nhơn,Tay Ninh Province,,373000,beauty,10.5387638,106.4167945
Charger,Điện Thoại Di Động Mobi4U,Tay Ninh Province,,344000,mobile_phone,10.5270289,106.4465438
Jeans,Cửa Hàng Thời Trang Loisane,Tay Ninh Province,,359000,clothes,10.5388113,106.4098084
Laptop,Công Ty Trách Nhiệm Hữu Hạn Tin Học Nhân Linh,Tay Ninh Province,,394000,computer,10.5376621,106.4133079
Motorbike helmet,Sửa Honda Cup Xe Đạp,Tay Ninh Province,,422000,motorcycle,10.5194329,106.4565149
Donut,Cơ Sở Sản Xuất Bánh Mì Vạn Phúc,Tay Ninh Province,,383000,bakery,10.5436995,106.3958291
Snack,Tạp Hóa Thị,Tay Ninh Province,,72000,convenience,10.5306211,106.4300691
Jacket,Shop Thái,Tay Ninh Province,,115000,clothes,10.5368544,106.4162093
Smartphone,Viettel,Tay Ninh Province,,275000,mobile_phone,10.542666,106.4022489
,Công Ty Trách Nhiệm Hữu Hạn Một Thành Viên Dịch Vụ Du Lịch Công Đoàn Long An,Tay Ninh Province,,384000,travel_agency,10.5364364,106.4238793
Motorbike helmet,Unknown Shop,Tay Ninh Province,,377000,motorcycle_repair,10.5389859,106.4064863
Wooden chair,Rèm Cửa Trang Sài Gòn,Tay Ninh Province,,110000,furniture,10.5424115,106.4028414
Tripod,Digital Photo Duyên Dáng,Tay Ninh Province,,149000,photograph,10.5381184,106.4152777
Jeans,Áo Cưới Ngọc Cầm,Tay Ninh Province,,338000,clothes,10.5390343,106.4048686
Bluetooth speaker,Điện Máy Tuyết,Tay Ninh Province,,181000,electronics,10.5386793,106.4102795
Glasses frame,Mắt Kính Tân An,Tay Ninh Province,,296000,optician,10.5381714,106.4136956
Soft drink,Bán Nước Mắm,Tay Ninh Province,,195000,convenience,10.527327,106.4461245
Screwdriver,Cho Thuê Rạp Cổng Hoa Chén Dĩa,Tay Ninh Province,,227000,hardware,10.535537,106.4134082
Bread,Tiệm Bánh Mì Kim Xoa,Tay Ninh Province,,447000,bakery,10.541183,106.4036219
Charger,Phát Tài Mobile,Tay Ninh Province,,214000,mobile_phone,10.5393478,106.4088061
Smartphone,Cửa Hàng Điện Thoại Di Động Kim Hòa,Tay Ninh Province,,384000,mobile_phone,10.5361166,106.4103175
,Tiệm Ấp Vịt Bình Tâm,Tay Ninh Province,,137000,garden_centre,10.5278558,106.4443492
Sunglasses,Mắt Kính Tân An,Tay Ninh Province,,106000,optician,10.5370092,106.406116
Cooking oil,Siêu thị điện máy Phước Lập,Tay Ninh Province,,402000,supermarket,10.5373735,106.4073605
,Quán Thịt Cầy,Tay Ninh Province,,462000,beverages,10.5150032,106.4621615
Shampoo,Hớt Tóc,Tay Ninh Province,,173000,hairdresser,10.537915,106.4211691
Shampoo,Cắt Tóc Nam Nữ Thanh Ngân,Tay Ninh Province,,293000,hairdresser,10.5305229,106.4308097
Charger,Siêu thị điện thoại chính hãng TTPhone,Tay Ninh Province,,474000,mobile_phone,10.5415302,106.4068896
Instant noodles,Tương Chao Hưng Phát,Tay Ninh Province,,65000,convenience,10.5306666,106.4206732
,Photocopy,Tay Ninh Province,,77000,copyshop,10.5403914,106.4040124
Contact lens,Mắt Kính Long An,Tay Ninh Province,,182000,optician,10.5393551,106.4088584
Necklace,Tiệm Vàng Đức,Tay Ninh Province,,247000,jewelry,10.5369685,106.4128364
Tire,Sửa Xe Tiến Minh,Tay Ninh Province,,313000,motorcycle,10.5220914,106.45311
Power bank,Tiệm Điện Sơn Tín,Tay Ninh Province,,226000,electronics,10.5434403,106.3968406
Drill,Trại Hòm Phước Thiện,Tay Ninh Province,,177000,hardware,10.5319212,106.4233642
,Vẽ Quang Trọng,Tay Ninh Province,,360000,advertising_graphic,10.5308092,106.4293796
Brake lever,Rửa Xe Thay Nhớt Bơm Hơi,Tay Ninh Province,,347000,motorcycle_repair,10.530057,106.4157075
Hair dryer,Uốc Tóc Thanh Nguyệt,Tay Ninh Province,,500000,hairdresser,10.5373689,106.4170989
Hairbrush,Cắt Tóc Gội Đầu Huế,Tay Ninh Province,,380000,hairdresser,10.5447041,106.389415
Motorbike helmet,Unknown Shop,Tay Ninh Province,,50000,motorcycle_repair,10.5306817,106.4300504
Instant noodles,Sửa Nón Bảo Hiểm,Tay Ninh Province,,377000,convenience,10.5365685,106.4094466
,Điểm Bán Cây Trồng,Tay Ninh Province,,365000,organic,10.5293163,106.4367054
Soft drink,Thiệp Cưới Phong Thái,Tay Ninh Province,,242000,convenience,10.5421914,106.4044778
Instant noodles,Công Ty Lương Thực - Đại Lý Lương Thực Thực Phẩm,Tay Ninh Province,,81000,convenience,10.5310631,106.4209383
Charger,Mobifone,Tay Ninh Province,,437000,mobile_phone,10.531457,106.4251098
Headphones,Điện Tử 7 Toàn,Tay Ninh Province,,452000,electronics,10.5373917,106.4131642
Tire,Sửa Xe Nhật,Tay Ninh Province,,397000,motorcycle,10.5198208,106.4559212
Shampoo,Nghệ Thuật Cắt Tóc Minh Hương,Tay Ninh Province,,402000,hairdresser,10.5270333,106.4201437
Hairbrush,Uốn Tóc Thúy Hằng,Tay Ninh Province,,374000,hairdresser,10.542672,106.4021143
Bed frame,Thời Trang Trẻ Chuyên Thiết Kế Thi Công Tư Vấn Nội Thất,Tay Ninh Province,,220000,furniture,10.5321762,106.4136023
,Unknown Shop,Tay Ninh Province,,172000,copyshop,10.5395598,106.4084472
Smartphone,Điện Thoại Di Động Quốc Duy 2,Tay Ninh Province,,232000,mobile_phone,10.5362925,106.4098491
Bluetooth speaker,Cửa Hàng Kim Khí Điện Máy Trọng Tín,Tay Ninh Province,,322000,electronics,10.5423376,106.4031471
,Nhà May Ánh Dương,Tay Ninh Province,,91000,tailor,10.5324987,106.4207905
Beer,Bia Nước Ngọt,Tay Ninh Province,,366000,alcohol,10.5391201,106.4160735
Headphones,Điện Máy Văn Hồ,Tay Ninh Province,,85000,electronics,10.5387058,106.4101888
Sunglasses,Mắt Kính Sài Gòn 2,Tay Ninh Province,,175000,optician,10.5387421,106.4141276
Laptop,Computer Ngọc Bảo,Tay Ninh Province,,229000,computer,10.5374002,106.4068303
Power bank,Điện Điện Tử Thanh Hải,Tay Ninh Province,,66000,electronics,10.5397112,106.4081661
Hair dryer,Cắt Tóc Cắt Uốn Gội Nhuộm Massage,Tay Ninh Province,,208000,hairdresser,10.529221,106.4191584
Soft drink,Shop Gia Bảo,Tay Ninh Province,,253000,convenience,10.5415837,106.403446
Headphones,Điện Tử Quốc,Tay Ninh Province,,323000,electronics,10.5362068,106.4101401
,Du Lịch Tư Siêng,Tay Ninh Province,,392000,travel_agency,10.5370931,106.4060212
Motorbike helmet,Sửa Xe Hiếu,Tay Ninh Province,,191000,motorcycle,10.5276504,106.4199614
Perfume,Thẩm Mỹ Viện Thanh,Tay Ninh Province,,217000,beauty,10.5368369,106.4135509
Table,Tiệm Đồ Gỗ Trí Thanh,Tay Ninh Province,,305000,furniture,10.5450115,106.3873091
Sunflower,Hoa Tươi Hiếu,Tay Ninh Province,,280000,florist,10.5303247,106.4205295
Shampoo,Hớt Tóc Vạn Phúc,Tay Ninh Province,,496000,hairdresser,10.5353813,106.4131496
Shampoo,Cắt Tóc,Tay Ninh Province,,409000,hairdresser,10.5356283,106.4254565
Skincare cream,Thẩm Mỹ Kỳ Duyên,Tay Ninh Province,,384000,beauty,10.5365545,106.4125663
Shampoo,Hớt Tóc Nam Tuấn,Tay Ninh Province,,250000,hairdresser,10.532019,106.4230645
,Vẽ Quảng Cáo Thanh Liêm,Tay Ninh Province,,412000,graphics,10.5402683,106.417149
Snack,Tạp Hóa Hiền,Tay Ninh Province,,435000,convenience,10.529543,106.4355385
Wooden chair,Kiếng Nhôm Tấn Dũng,Tay Ninh Province,,344000,furniture,10.5274137,106.4200211
Camera,Tiệm Ảnh Nghĩa Hiếu,Tay Ninh Province,,294000,photograph,10.5447487,106.389163
Brake lever,Sửa Xe Thành Tài,Tay Ninh Province,,337000,motorcycle_repair,10.5294921,106.435394
Wooden chair,Trang Trí Nội Thất Anh Thư,Tay Ninh Province,,78000,furniture,10.5421151,106.4049292
Hammer,Cơ Sở Mộc Minh Gia,Tay Ninh Province,,193000,hardware,10.5333545,106.4207597
,Sạp Nhỏ Bán Trái Cây,Tay Ninh Province,,355000,organic,10.5203028,106.4556217
Shampoo,Hớt Tóc,Tay Ninh Province,,492000,hairdresser,10.5394541,106.4194132
Bottle of water,Tạp Hóa Ngọc Ẩn,Tay Ninh Province,,147000,convenience,10.5300978,106.4327565
,In Kỹ Thuật Số Khổ Lớn,Tay Ninh Province,,221000,digital printing,10.5395754,106.4075737
Smartphone,Đại Lý Viettel,Tay Ninh Province,,115000,mobile_phone,10.5360353,106.4145677
Flower bouquet,Hoa Tươi Sân Vận Động,Tay Ninh Province,,280000,florist,10.5363162,106.4097754
Hair dryer,Hớt Tóc,Tay Ninh Province,,399000,hairdresser,10.5394875,106.4116075
Motorbike helmet,Unknown Shop,Tay Ninh Province,,497000,motorcycle,10.5282287,106.4426902
Motorbike helmet,Cửa Hàng Honda,Tay Ninh Province,,163000,motorcycle,10.5372975,106.4130738
Motorbike helmet,Sửa Xe Thành Lộc,Tay Ninh Province,,348000,motorcycle_repair,10.5375714,106.4213415
Whiskey,Quán 407 Chuyên Doanh Quán Nhậu,Tay Ninh Province,,435000,alcohol,10.5271661,106.4225722
Hair dryer,Hớt tóc Bảo Du,Tay Ninh Province,,222000,hairdresser,10.539448,106.4086002
Bluetooth speaker,Điện Tử Phương Nam,Tay Ninh Province,,397000,electronics,10.5362429,106.4100483
Shampoo,Viện Uốn Tóc Vân Hà,Tay Ninh Province,,82000,hairdresser,10.5321684,106.422266
Glasses frame,Mắt Kính Sài Gòn,Tay Ninh Province,,173000,optician,10.5371991,106.4059761
Hair dryer,Uốn Tóc Thái Trang,Tay Ninh Province,,102000,hairdresser,10.5277294,106.4199269
Brake lever,Sửa Xe Châu,Tay Ninh Province,,100000,motorcycle_repair,10.5307018,106.4296459
,Tiệm Cầm Đồ Hiệp Hưng,Tay Ninh Province,,425000,pawnbroker,10.5368323,106.4134803
Necklace,Tiệm Nữ Trang Vương Tính,Tay Ninh Province,,232000,jewelry,10.5374786,106.421524
T-shirt,Áo Cưới Nguyễn Hà,Tay Ninh Province,,295000,clothes,10.5355252,106.4132258
Brake lever,Unknown Shop,Tay Ninh Province,,126000,motorcycle,10.5128808,106.4650731
Skirt,Bán Quần Áo,Tay Ninh Province,,59000,clothes,10.5349672,106.4159563
Textbook,Nhà Sách Tân An,Tay Ninh Province,,234000,books,10.5381149,106.4136439
Screwdriver,Cửa Hàng Vật Liệu Xây Dựng Hoàng Nam,Tay Ninh Province,,69000,hardware,10.5252878,106.4488571
Screwdriver,Nhựa Bình Minh Nhung,Tay Ninh Province,,116000,hardware,10.544879,106.3878219
Phone case,Hữu Thoại Mobilephone,Tay Ninh Province,,226000,mobile_phone,10.5275153,106.420002
,Photocopy Anh Việt,Tay Ninh Province,,392000,copyshop,10.5367824,106.4136328
Shorts,Đại Lý Quần Áo May Sẵn VT Việt Tiến,Tay Ninh Province,,471000,clothes,10.5430072,106.3999616
Tire,Unknown Shop,Tay Ninh Province,,313000,motorcycle_repair,10.5392073,106.4068126
,Karaoke 27A,Tay Ninh Province,,138000,karaoke,10.5420597,106.4051516
Laptop,Dịch Vụ Sửa Chữa Bảo Trì Máy Vi Tính Hợp Phát,Tay Ninh Province,,270000,computer_repair,10.5383693,106.4174236
,Đại Lý Bán Vé Máy Bay Việt Nam Airlines,Tay Ninh Province,,188000,travel_agency,10.5414513,106.4131659
Brake lever,Unknown Shop,Tay Ninh Province,,339000,motorcycle,10.5280344,106.4436781
Brake lever,Sửa Xe Tấn Phát,Tay Ninh Province,,475000,motorcycle_repair,10.5309406,106.4243214
Earrings,Tiệm Vàng Kim Lợi,Tay Ninh Province,,389000,jewelry,10.5382287,106.4137498
,"Đá, Kính, Gạch Men Mỹ Thạch",Tay Ninh Province,,88000,doityourself,10.5298462,106.4343765
Cooking oil,Coopmart Tân An,Tay Ninh Province,,428000,supermarket,10.5345475,106.4107415
Tire,Minh Tuấn,Tay Ninh Province,,388000,motorcycle,10.5278051,106.4447158
,Quán Sơn Dương Lẩu Dê,Tay Ninh Province,,335000,beverages,10.5325987,106.4200816
Charger,Cửa hàng điện thoại di động Nguyễn Toàn,Tay Ninh Province,,142000,mobile_phone,10.5382113,106.4177143
Drill,Trại Cưa Xẻ Gỗ,Tay Ninh Province,,163000,hardware,10.5281924,106.4428773
Cake,Bánh Kem Thảo Vi,Tay Ninh Province,,387000,bakery,10.5375996,106.412917
Hair dryer,Hớt Tóc Nam Ngọc Thanh - Gội Đầu Massage,Tay Ninh Province,,65000,hairdresser,10.5452229,106.3859174
Headphones,Tiệm Điện Vân Quý,Tay Ninh Province,,478000,electronics,10.5376231,106.4212745
Phone case,Mobifone,Tay Ninh Province,,403000,mobile_phone,10.5309572,106.420793
Tire,Bike & Motobike repair,Tay Ninh Province,,485000,motorcycle_repair,10.5334661,106.404184
,Đại Lý Sơn Ngọc Thu,Tay Ninh Province,,50000,doityourself,10.5270516,106.4224404
Glasses frame,Đồng Hồ Mắt Kính Ngọc Hà,Tay Ninh Province,,114000,optician,10.5394943,106.4085649
Instant noodles,shop vải Lâm Vân,Tay Ninh Province,,116000,convenience,10.53736,106.4131517
Table,Trung Tâm Nội Thất Diệp Mai 5,Tay Ninh Province,,168000,furniture,10.5445952,106.3898166
Hair dryer,Viện Uốn Tóc Phượng,Tay Ninh Province,,493000,hairdresser,10.5322108,106.4220494
,Tiệm Điện Nước Vạn Phước,Tay Ninh Province,,128000,doityourself,10.5286131,106.4408786
Shampoo,Hớt Tóc Gội Đầu Kiều Linh,Tay Ninh Province,,94000,hairdresser,10.5104608,106.4692561
Hair dryer,Anh Kiệt,Tay Ninh Province,,127000,hairdresser,10.5434383,106.3984067
Charger,Điện Thoại Di Động Nguyễn Minh,Tay Ninh Province,,143000,mobile_phone,10.5374959,106.4214902
Shampoo,Unknown Shop,Tay Ninh Province,,54000,hairdresser,10.5307249,106.4298026
Hair dryer,Hớt Tóc Gội Đầu Tuyết Đào,Tay Ninh Province,,439000,hairdresser,10.5317857,106.4211946
,Đại Lý Gas - Bếp Gas Ánh,Tay Ninh Province,,311000,gas,10.5385627,106.4169729
Hairbrush,Uốn Tóc Tân,Tay Ninh Province,,208000,hairdresser,10.5450652,106.3944964
Wooden chair,Trang Trí Nội Thất 96,Tay Ninh Province,,133000,furniture,10.5387746,106.4099955
Phone case,Lê Như Mobiphone,Tay Ninh Province,,89000,mobile_phone,10.5377685,106.4133961
Tire,Unknown Shop,Tay Ninh Province,,285000,motorcycle,10.5289611,106.4390892
,Hiệu Thuốc Số 31,Tay Ninh Province,,200000,tobacco,10.526718,106.4202018
